id,river_section_id,wtype,feat_type,name,name_ascii,macronated,length_m
429371,7640999,other,river_cl,,,N,1038.6
86453,6858352,other,river_cl,,,N,1038.4
86359,6858139,other,river_cl,,,N,1038.1
430187,6999517,other,river_cl,,,N,1038.0
430101,6999435,other,river_cl,,,N,1037.8
430166,6999496,other,river_cl,Speedys Stream,Speedys Stream,N,1037.5
430361,6999903,other,river_cl,,,N,1036.4
432946,7000474,other,river_cl,,,N,1036.1
429315,7640936,other,river_cl,,,N,1035.9
430409,6999950,other,river_cl,,,N,1034.8
430838,7000329,other,river_cl,,,N,1034.2
437715,7008627,other,river_cl,,,N,1033.4
443207,7008814,other,river_cl,,,N,1033.3
468628,7641266,other,river_cl,,,N,1032.7
430307,6858319,other,river_cl,,,N,1032.5
86326,6858116,other,river_cl,,,N,1032.0
430422,6999966,other,river_cl,,,N,1031.4
429421,6998497,other,river_cl,,,N,1031.1
469653,7213539,other,river_cl,,,N,1030.8
430018,7641039,other,river_cl,,,N,1030.2
430528,6999708,other,river_cl,,,N,1030.2
89391,7008857,other,river_cl,,,N,1029.9
429701,6998756,other,river_cl,,,N,1029.8
430019,7641036,other,river_cl,,,N,1029.2
430601,6999770,other,river_cl,Kakaho Stream,Kakaho Stream,N,1029.1
430515,6999692,other,river_cl,,,N,1028.6
429723,6998773,other,river_cl,Skerretts Creek,Skerretts Creek,N,1028.1
432632,7705210,other,river_cl,,,N,1026.3
430246,8171084,other,river_cl,,,N,1026.2
86449,6858345,other,river_cl,,,N,1026.1
429739,6998790,other,river_cl,,,N,1026.0
430861,7000351,other,river_cl,,,N,1025.8
430857,7000343,other,river_cl,,,N,1024.8
469444,7641473,other,river_cl,Mill Creek,Mill Creek,N,1024.7
430057,7641070,other,river_cl,,,N,1024.0
430405,6999915,other,river_cl,,,N,1022.8
430648,6999827,other,river_cl,,,N,1022.6
429738,6998789,other,river_cl,George Creek,George Creek,N,1022.2
430812,7000302,other,river_cl,,,N,1021.9
86954,7000019,other,river_cl,,,N,1021.7
430088,7641098,other,river_cl,,,N,1021.7
430379,6858354,other,river_cl,,,N,1021.3
430149,6999475,other,river_cl,,,N,1020.4
430388,6999924,other,river_cl,,,N,1020.2
430351,6999540,other,river_cl,,,N,1019.5
432896,7000460,other,river_cl,Pukeruru Stream,Pukeruru Stream,N,1018.5
430136,6999646,other,river_cl,,,N,1017.5
430619,6999788,other,river_cl,,,N,1017.3
86490,6858343,other,river_cl,,,N,1016.2
430743,7000236,other,river_cl,,,N,1015.0
430024,7641043,other,river_cl,Mill Creek,Mill Creek,N,1015.0
468598,7641362,other,river_cl,,,N,1014.9
430715,7000207,other,river_cl,,,N,1014.1
430256,6999597,other,river_cl,,,N,1013.4
429304,7640922,other,river_cl,Karori Stream,Karori Stream,N,1012.7
472855,7000489,other,river_cl,,,N,1012.6
430203,6999535,other,river_cl,,,N,1012.6
430445,6999985,other,river_cl,,,N,1011.5
432656,7000114,other,river_cl,,,N,1011.3
429705,6998746,other,river_cl,,,N,1010.5
432797,7000375,other,river_cl,,,N,1009.8
430329,6999870,other,river_cl,,,N,1008.9
429685,6998737,other,river_cl,,,N,1008.4
430098,6999430,other,river_cl,Takapu Stream,Takapu Stream,N,1008.4
430113,6999447,other,river_cl,Mitchell Stream,Mitchell Stream,N,1008.2
429285,7640903,other,river_cl,,,N,1007.9
429947,6999208,other,river_cl,,,N,1007.2
432904,7000467,other,river_cl,,,N,1007.0
430230,6999562,other,river_cl,Kenepuru Stream,Kenepuru Stream,N,1006.2
430787,7000276,other,river_cl,,,N,1006.1
429844,6999115,other,river_cl,,,N,1005.3
429343,7640960,other,river_cl,,,N,1003.7
429600,6998877,other,river_cl,Boulder Creek,Boulder Creek,N,1003.5
430128,6999446,other,river_cl,,,N,1003.0
86485,6858336,other,river_cl,,,N,1002.5
430521,6999700,other,river_cl,,,N,1002.3
468644,7641419,other,river_cl,,,N,1002.0
430651,6999828,other,river_cl,,,N,1001.8
430517,6999695,other,river_cl,,,N,1001.1
429943,6999209,other,river_cl,,,N,1000.2
468547,7640920,other,river_cl,North Mākara Stream,North Makara Stream,Y,999.4
430647,6999824,other,river_cl,,,N,999.0
429354,7640973,other,river_cl,,,N,998.9
86499,6858418,other,river_cl,,,N,998.1
432919,7000479,other,river_cl,,,N,997.9
430461,7000003,other,river_cl,Mahers Stream,Mahers Stream,N,997.8
430788,7214529,other,river_cl,,,N,997.8
429348,7640966,other,river_cl,,,N,996.6
469435,7641468,other,river_cl,,,N,995.6
429383,7641005,other,river_cl,Korimako Stream,Korimako Stream,N,994.8
429822,6999090,other,river_cl,,,N,994.6
430520,6999698,other,river_cl,,,N,994.5
430841,7000332,other,river_cl,,,N,994.0
86445,8171034,other,river_cl,,,N,993.9
437787,6860717,other,river_cl,,,N,993.8
432900,7000464,other,river_cl,,,N,993.7
430789,7000277,other,river_cl,,,N,993.3
430429,7214130,other,river_cl,,,N,992.4
429392,7641023,other,river_cl,,,N,991.6
430778,7214505,other,river_cl,Paddys Creek,Paddys Creek,N,991.6
430325,6858349,other,river_cl,,,N,991.4
429319,7640941,other,river_cl,,,N,991.3
429394,7641423,other,river_cl,,,N,989.6
430021,7641040,other,river_cl,Mill Creek,Mill Creek,N,989.3
429269,7640884,other,river_cl,,,N,989.0
432794,7000367,other,river_cl,,,N,988.9
430160,6999493,other,river_cl,Speedys Stream,Speedys Stream,N,987.7
19922,6786374,other,drain_cl,,,N,987.3
429510,6998598,other,river_cl,,,N,986.5
429509,6998597,other,river_cl,,,N,986.4
430288,6999626,other,river_cl,,,N,986.2
430586,6999758,other,river_cl,,,N,985.0
432944,7000508,other,river_cl,,,N,984.8
429713,6998766,other,river_cl,Whakanui Creek,Whakanui Creek,N,984.1
86332,6998561,other,river_cl,Wootton Stream,Wootton Stream,N,982.7
430800,7000288,other,river_cl,Wedgery Creek,Wedgery Creek,N,982.4
429568,6998643,other,river_cl,Matthews Stream,Matthews Stream,N,982.0
429344,7640963,other,river_cl,,,N,981.8
430559,6999738,other,river_cl,,,N,980.8
430075,7641079,other,river_cl,,,N,980.4
430635,6999805,other,river_cl,,,N,979.1
430573,6999747,other,river_cl,,,N,979.1
437770,7008685,other,river_cl,,,N,978.9
429798,6998843,other,river_cl,,,N,978.7
437755,7008670,other,river_cl,,,N,978.3
430632,6999801,other,river_cl,,,N,978.3
430774,6999822,other,river_cl,,,N,978.3
430159,6999489,other,river_cl,,,N,977.8
468503,7641260,other,river_cl,Silver Stream,Silver Stream,N,977.5
429640,6998692,other,river_cl,,,N,977.5
430855,7000345,other,river_cl,,,N,976.6
468773,6998591,other,river_cl,Graces Stream,Graces Stream,N,976.6
430043,7641050,other,river_cl,,,N,975.7
429686,6998735,other,river_cl,,,N,975.4
430478,7000015,other,river_cl,,,N,975.3
432827,7000398,other,river_cl,,,N,974.4
430396,6999937,other,river_cl,,,N,974.2
430031,7641053,other,river_cl,,,N,974.1
429485,6998567,other,river_cl,,,N,973.6
437765,7008680,other,river_cl,Chilly Stream,Chilly Stream,N,973.2
469680,6999571,other,river_cl,,,N,972.8
429388,7641015,other,river_cl,,,N,972.7
430016,7641439,other,river_cl,,,N,972.7
430738,7000234,other,river_cl,Benge Creek,Benge Creek,N,972.2
430686,7000180,other,river_cl,,,N,972.2
430321,6999864,other,river_cl,,,N,971.6
430344,6999886,other,river_cl,,,N,971.3
430094,7641100,other,river_cl,Takapu Stream,Takapu Stream,N,971.3
430084,7641089,other,river_cl,,,N,970.0
429711,6998760,other,river_cl,Whakanui Creek,Whakanui Creek,N,969.5
430215,6999461,other,river_cl,,,N,969.2
430132,6999464,other,river_cl,,,N,968.9
432815,7000389,other,river_cl,,,N,968.4
432958,7000520,other,river_cl,,,N,967.8
430228,6999557,other,river_cl,,,N,967.8
429430,6998508,other,river_cl,,,N,967.5
470594,7000348,other,river_cl,Deadwood Stream,Deadwood Stream,N,967.0
429728,6998780,other,river_cl,Tūrere Stream,Turere Stream,Y,966.5
430584,6999757,other,river_cl,,,N,964.7
430123,6999454,other,river_cl,,,N,964.5
472625,7214491,other,river_cl,Benge Creek,Benge Creek,N,963.9
430498,6999665,other,river_cl,,,N,963.4
432664,7000121,other,river_cl,,,N,962.7
429466,6858113,other,river_cl,,,N,962.0
429786,6998834,other,river_cl,,,N,960.2
429283,7640896,other,river_cl,,,N,959.8
430863,7000353,other,river_cl,Frances Stream,Frances Stream,N,959.7
429302,7640921,other,river_cl,,,N,959.3
430282,6999620,other,river_cl,,,N,959.1
430663,6999844,other,river_cl,,,N,959.1
437717,7008629,other,river_cl,,,N,958.7
429526,6998568,other,river_cl,,,N,958.7
429335,7640951,other,river_cl,,,N,958.7
429963,6999232,other,river_cl,Narrow Neck Stream,Narrow Neck Stream,N,958.5
430377,6999914,other,river_cl,,,N,958.5
429412,6998488,other,river_cl,,,N,957.8
429689,6998740,other,river_cl,,,N,957.6
430154,6999483,other,river_cl,,,N,957.2
469482,7641096,other,river_cl,Takapu Stream,Takapu Stream,N,957.1
429241,7640863,other,river_cl,,,N,956.8
429691,6998713,other,river_cl,,,N,956.8
429255,7640874,other,river_cl,,,N,956.5
429505,6998593,other,river_cl,,,N,955.9
430424,7213604,other,river_cl,,,N,955.8
86487,6858339,other,river_cl,,,N,955.8
443208,7008813,other,river_cl,,,N,954.7
429556,6998633,other,river_cl,,,N,954.5
429495,6998578,other,river_cl,,,N,954.4
432963,7000527,other,river_cl,,,N,954.0
429771,6998816,other,river_cl,Sinclair Creek,Sinclair Creek,N,954.0
429251,7640869,other,river_cl,,,N,953.4
430479,7000017,other,river_cl,,,N,953.1
86290,7640888,other,river_cl,,,N,953.0
430678,7000171,other,river_cl,,,N,951.2
430232,6999563,other,river_cl,,,N,951.1
469415,7641440,other,river_cl,Mill Creek,Mill Creek,N,950.7
429499,6998576,other,river_cl,,,N,950.2
432874,7000438,other,river_cl,,,N,950.1
430121,6999453,other,river_cl,,,N,949.6
430564,6999740,other,river_cl,,,N,949.6
430322,6999865,other,river_cl,,,N,949.5
430506,6999678,other,river_cl,,,N,949.0
430603,6999771,other,river_cl,,,N,948.8
430104,6999440,other,river_cl,,,N,948.7
430155,6999484,other,river_cl,,,N,948.6
430353,6999892,other,river_cl,,,N,948.3
429339,7640956,other,river_cl,Mākara Stream,Makara Stream,Y,948.1
430822,7000312,other,river_cl,,,N,947.8
19923,6776609,other,drain_cl,,,N,946.0
429409,7641035,other,river_cl,,,N,945.4
429486,6998481,other,river_cl,Gollans Stream,Gollans Stream,N,945.2
430220,6999553,other,river_cl,Speedys Stream,Speedys Stream,N,944.6
430378,6999875,other,river_cl,,,N,944.0
430343,6999883,other,river_cl,,,N,943.9
430331,6999872,other,river_cl,,,N,943.4
430437,6999977,other,river_cl,,,N,943.4
86409,7640738,other,river_cl,,,N,943.1
86361,6998736,other,river_cl,,,N,941.7
430054,7641470,other,river_cl,,,N,941.6
429812,7212977,other,river_cl,,,N,941.2
430391,6999930,other,river_cl,,,N,940.7
432820,7214748,other,river_cl,Farm Creek,Farm Creek,N,940.1
430833,7000324,other,river_cl,,,N,939.7
430292,6999629,other,river_cl,,,N,939.7
432808,7000387,other,river_cl,,,N,939.6
430418,6999953,other,river_cl,,,N,939.0
429446,6998520,other,river_cl,,,N,938.8
19916,6776587,other,drain_cl,,,N,937.9
430410,6999949,other,river_cl,,,N,936.7
469667,7213556,other,river_cl,,,N,935.8
86404,7640734,other,river_cl,,,N,935.7
430389,6999927,other,river_cl,,,N,935.5
429221,7640851,other,river_cl,Waipapa Stream,Waipapa Stream,N,935.2
432967,7000533,other,river_cl,,,N,935.0
468690,7212275,other,river_cl,,,N,935.0
430546,6999721,other,river_cl,,,N,934.8
430575,6999749,other,river_cl,Horokiri Stream,Horokiri Stream,N,934.4
432885,7000448,other,river_cl,,,N,934.3
430059,7641073,other,river_cl,,,N,932.9
430026,7641045,other,river_cl,,,N,932.8
429480,6998562,other,river_cl,,,N,932.5
430815,7000306,other,river_cl,,,N,932.5
86360,6858141,other,river_cl,,,N,932.3
430719,7000211,other,river_cl,,,N,931.7
432806,7000384,other,river_cl,,,N,931.7
429652,6998704,other,river_cl,,,N,931.6
497925,7225258,other,river_cl,Renata Stream,Renata Stream,N,931.4
430567,6999744,other,river_cl,,,N,930.4
469550,6999473,other,river_cl,,,N,929.9
429517,6998602,other,river_cl,,,N,929.7
430634,6999802,other,river_cl,,,N,929.2
430030,7641052,other,river_cl,,,N,928.8
430652,6999831,other,river_cl,,,N,928.7
429342,7640962,other,river_cl,,,N,927.8
430085,7641090,other,river_cl,,,N,927.3
468412,7641188,other,river_cl,Karori Stream,Karori Stream,N,926.8
430721,7000213,other,river_cl,,,N,926.4
429734,6998786,other,river_cl,,,N,926.0
429463,6998548,other,river_cl,,,N,925.7
430270,6999606,other,river_cl,,,N,925.3
469320,6999206,other,river_cl,,,N,925.2
443239,7008829,other,river_cl,,,N,924.2
429835,6999107,other,river_cl,,,N,922.6
429529,7212369,other,river_cl,,,N,922.5
430473,7000011,other,river_cl,Colletts Stream,Colletts Stream,N,922.4
468762,6998582,other,river_cl,,,N,922.4
430588,6999760,other,river_cl,,,N,922.2
429768,6998814,other,river_cl,,,N,921.8
429382,7641010,other,river_cl,Korimako Stream,Korimako Stream,N,921.5
429684,6998706,other,river_cl,,,N,920.8
469832,6999928,other,river_cl,Huia Stream,Huia Stream,N,920.0
430235,6999568,other,river_cl,,,N,920.0
430477,7000014,other,river_cl,,,N,919.5
432653,7000111,other,river_cl,,,N,919.2
432660,7000119,other,river_cl,,,N,918.9
430222,7213542,other,river_cl,,,N,918.3
470389,7000222,other,river_cl,,,N,918.2
468637,7641004,other,river_cl,,,N,917.6
429399,7641024,other,river_cl,,,N,917.6
429256,7640879,other,river_cl,,,N,917.2
429436,6998513,other,river_cl,,,N,916.7
430086,7641095,other,river_cl,Porirua Stream,Porirua Stream,N,915.5
470286,7213962,other,river_cl,,,N,915.5
429646,6998699,other,river_cl,,,N,914.7
430737,7000231,other,river_cl,,,N,914.1
432659,7000118,other,river_cl,,,N,914.0
429424,6998503,other,river_cl,,,N,913.9
430682,7000176,other,river_cl,Wainui Stream,Wainui Stream,N,913.3
430541,6999718,other,river_cl,,,N,913.3
429781,6998829,other,river_cl,,,N,912.0
430727,7000218,other,river_cl,,,N,911.7
430368,6999906,other,river_cl,,,N,911.5
468595,7641359,other,river_cl,,,N,911.4
19921,8168049,other,drain_cl,,,N,911.3
432952,7214996,other,river_cl,,,N,911.2
430139,6999651,other,river_cl,,,N,910.6
430459,6858368,other,river_cl,,,N,910.3
430259,6999559,other,river_cl,,,N,909.9
430829,7000322,other,river_cl,,,N,909.6
432920,7000484,other,river_cl,Phillips Stream,Phillips Stream,N,909.6
429222,7640855,other,river_cl,,,N,908.8
432657,7000116,other,river_cl,,,N,908.6
430229,6999561,other,river_cl,,,N,908.4
443212,7008822,other,river_cl,,,N,908.3
430525,6999699,other,river_cl,,,N,908.3
429923,6999185,other,river_cl,,,N,907.9
429358,7640961,other,river_cl,,,N,907.5
469453,7641483,other,river_cl,Porirua Stream,Porirua Stream,N,907.3
430452,6999991,other,river_cl,,,N,905.5
469702,6999593,other,river_cl,,,N,905.5
469688,8171183,other,river_cl,,,N,905.1
429599,6998876,other,river_cl,,,N,904.5
430576,6999709,other,river_cl,,,N,904.4
429288,7640906,other,river_cl,Waiariki Stream,Waiariki Stream,N,903.7
430033,7641055,other,river_cl,,,N,903.4
430835,7000326,other,river_cl,,,N,902.5
430286,6999623,other,river_cl,,,N,902.5
430509,6999681,other,river_cl,,,N,902.3
86422,6858323,other,river_cl,,,N,902.2
86425,6858300,other,river_cl,,,N,900.7
429275,7640895,other,river_cl,,,N,900.3
432823,7000395,other,river_cl,Farm Creek,Farm Creek,N,900.1
430809,7000299,other,river_cl,,,N,899.9
468657,7641030,other,river_cl,,,N,899.8
429380,7640959,other,river_cl,,,N,899.5
430470,7000010,other,river_cl,,,N,899.2
430297,6999633,other,river_cl,,,N,899.1
430623,6999792,other,river_cl,,,N,898.5
429468,6998552,other,river_cl,,,N,898.2
430740,7000235,other,river_cl,,,N,897.9
430523,6999701,other,river_cl,,,N,897.9
472870,7000493,other,river_cl,,,N,897.5
430310,6999855,other,river_cl,,,N,897.2
429563,6998639,other,river_cl,,,N,897.0
429322,7640943,other,river_cl,,,N,897.0
430771,7000263,other,river_cl,Kororipo Stream,Kororipo Stream,N,896.8
432879,7000441,other,river_cl,,,N,895.2
430842,7000330,other,river_cl,,,N,894.8
470037,6999688,other,river_cl,,,N,894.4
468701,6998522,other,river_cl,,,N,893.7
430767,7000260,other,river_cl,,,N,893.2
430197,6999529,other,river_cl,,,N,893.2
437768,7008683,other,river_cl,,,N,892.0
429406,7641033,other,river_cl,,,N,891.6
429317,7640938,other,river_cl,,,N,891.6
432669,7000127,other,river_cl,,,N,891.5
430552,6999726,other,river_cl,,,N,890.9
430315,6999858,other,river_cl,,,N,890.0
468443,7641201,other,river_cl,,,N,889.8
430381,6999918,other,river_cl,,,N,889.5
430097,6999431,other,river_cl,,,N,889.3
432961,7000523,other,river_cl,,,N,889.2
429742,6998792,other,river_cl,,,N,889.2
429497,6998583,other,river_cl,,,N,889.0
429715,6998768,other,river_cl,,,N,888.4
469621,7213508,other,river_cl,,,N,888.2
86488,6858340,other,river_cl,,,N,887.9
472933,7000532,other,river_cl,,,N,887.7
469441,7641067,other,river_cl,,,N,887.6
429747,6998800,other,river_cl,,,N,887.3
469017,7212556,other,river_cl,,,N,885.8
470002,7213689,other,river_cl,,,N,885.8
430794,7000282,other,river_cl,,,N,885.7
430302,6999635,other,river_cl,,,N,885.5
86426,6999479,other,river_cl,,,N,884.9
430141,6999652,other,river_cl,,,N,884.9
430207,6999537,other,river_cl,,,N,884.4
432822,7000394,other,river_cl,,,N,883.4
472824,7214932,other,river_cl,,,N,883.3
470622,7000359,other,river_cl,,,N,882.8
430227,6999558,other,river_cl,,,N,882.6
432621,7000084,other,river_cl,Climie Creek,Climie Creek,N,882.3
429214,7640844,other,river_cl,,,N,882.3
430237,6999572,other,river_cl,,,N,882.3
432643,7000103,other,river_cl,,,N,882.2
432838,7000407,other,river_cl,,,N,882.2
469425,7641452,other,river_cl,,,N,882.2
429361,7640991,other,river_cl,,,N,882.0
429558,6998636,other,river_cl,,,N,882.0
429549,7212391,other,river_cl,,,N,881.9
430217,6999549,other,river_cl,Duck Creek,Duck Creek,N,880.6
470162,6999784,other,river_cl,Kakaho Stream,Kakaho Stream,N,880.5
430577,6999750,other,river_cl,,,N,880.3
429962,6999231,other,river_cl,,,N,879.5
479133,7225031,other,river_cl,,,N,878.8
430248,6999585,other,river_cl,,,N,878.5
429459,6998541,other,river_cl,,,N,878.2
430449,6999988,other,river_cl,,,N,877.5
429924,6999189,other,river_cl,,,N,877.4
432622,7000083,other,river_cl,,,N,877.0
429694,6998747,other,river_cl,,,N,876.0
432790,7000369,other,river_cl,,,N,875.9
430807,7214582,other,river_cl,,,N,874.8
430706,7214400,other,river_cl,,,N,874.2
429333,7640949,other,river_cl,,,N,873.9
432897,7000461,other,river_cl,,,N,873.8
429755,6998806,other,river_cl,,,N,873.6
429796,6998842,other,river_cl,,,N,873.2
430692,7000182,other,river_cl,,,N,873.1
430688,7000173,other,river_cl,,,N,873.1
430334,6999874,other,river_cl,,,N,872.9
429261,7640876,other,river_cl,,,N,872.8
429649,6998701,other,river_cl,,,N,872.7
468998,7212536,other,river_cl,,,N,872.6
429766,6998813,other,river_cl,,,N,872.2
429801,6998846,other,river_cl,,,N,871.9
469318,7213156,other,river_cl,,,N,871.7
429667,6998719,other,river_cl,,,N,871.6
430304,6999641,other,river_cl,,,N,871.5
429329,7641360,other,river_cl,,,N,871.1
469710,7213584,other,river_cl,,,N,871.0
430745,7214476,other,river_cl,,,N,870.5
429559,6998638,other,river_cl,,,N,870.0
430735,7000228,other,river_cl,Blaikie Stream,Blaikie Stream,N,869.9
430813,7000292,other,river_cl,,,N,869.3
429404,7641032,other,river_cl,,,N,869.1
430655,6999833,other,river_cl,,,N,869.1
429952,6999205,other,river_cl,,,N,868.8
86451,6858348,other,river_cl,,,N,868.8
430028,7641450,other,river_cl,,,N,868.7
430581,6999755,other,river_cl,,,N,868.6
430335,6999876,other,river_cl,,,N,868.3
430583,6999756,other,river_cl,Wainui Stream,Wainui Stream,N,867.6
469290,7213125,other,river_cl,,,N,867.4
429238,6998484,other,river_cl,,,N,867.1
430263,6999599,other,river_cl,,,N,866.4
19920,6798269,other,drain_cl,,,N,866.3
469327,6999214,other,river_cl,,,N,865.9
468687,7212273,other,river_cl,,,N,865.7
430278,6999616,other,river_cl,,,N,865.2
430698,7214381,other,river_cl,,,N,864.6
430257,6999555,other,river_cl,,,N,864.2
430775,6999821,other,river_cl,,,N,864.2
469993,6999668,other,river_cl,,,N,864.0
469839,7214060,other,river_cl,,,N,862.9
430749,7000242,other,river_cl,,,N,861.4
430261,6999600,other,river_cl,,,N,861.3
429395,7641018,other,river_cl,,,N,861.2
469546,7213435,other,river_cl,Korokoro Stream,Korokoro Stream,N,860.8
86431,6858305,other,river_cl,,,N,860.8
472930,7215043,other,river_cl,,,N,860.2
429761,7212620,other,river_cl,,,N,860.1
430171,6999499,other,river_cl,,,N,860.0
430231,8171083,other,river_cl,,,N,859.9
429682,6998703,other,river_cl,Graces Stream,Graces Stream,N,859.3
429506,6998594,other,river_cl,,,N,859.2
430683,7000177,other,river_cl,,,N,856.4
432802,7000381,other,river_cl,Puffer Creek,Puffer Creek,N,856.0
430138,7213659,other,river_cl,,,N,855.9
429350,7640971,other,river_cl,,,N,855.7
432671,7000128,other,river_cl,,,N,854.9
429306,7641272,other,river_cl,,,N,854.8
430071,7641487,other,river_cl,,,N,854.8
429816,6998764,other,river_cl,,,N,854.6
430627,7213878,other,river_cl,,,N,854.2
429230,7640988,other,river_cl,,,N,853.9
429465,6998550,other,river_cl,,,N,853.8
430390,6999929,other,river_cl,,,N,853.7
429676,6998728,other,river_cl,,,N,853.4
432945,7000509,other,river_cl,,,N,851.5
430303,6999639,other,river_cl,,,N,851.5
